snapshot_date,feature_id,feature_title,hu_total,hu_done,hu_active,hu_todo,pct_done,wip_hu,blocked_hu,aging_days,eternal_90_flag,no_active_hu_flag
2026-05-23,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,6,0,0,0.75,0,0,143.0,False,True
2026-05-23,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,1,0,0.25,1,0,143.0,False,False
2026-05-23,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,143.0,False,True
2026-05-23,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-23,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-23,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-23,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-23,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-23,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-23,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-23,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-23,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-23,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-23,53695.0,Migración  - Migrar datos Circulación y Transito,10,1,2,2,0.1,2,0,31.0,False,False
2026-05-23,53696.0,Migración - Migrar Multas de Transito,6,2,0,1,0.33,0,0,31.0,False,True
2026-05-23,54085.0,"Migración - Palmira Predial LO 2024, 2025 y otros",16,9,3,2,0.56,3,0,70.0,False,False
2026-05-23,56755.0,Migración - Mejora continua,2,0,0,2,0.0,0,0,,False,True
2026-05-24,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-24,47109.0,Migración - Migrar Tributo Predial - Popayán,17,11,0,0,0.65,0,0,144.0,False,True
2026-05-24,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-24,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-24,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-24,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,222.0,False,False
2026-05-24,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,93.0,False,False
2026-05-24,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-24,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,6,0,0,0.75,0,0,144.0,False,True
2026-05-24,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,1,0,0.25,1,0,144.0,False,False
2026-05-24,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,144.0,False,True
2026-05-24,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-24,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-24,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-24,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-24,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-24,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-24,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-24,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-24,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-24,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-24,53695.0,Migración  - Migrar datos Circulación y Transito,10,1,2,2,0.1,2,0,32.0,False,False
2026-05-24,53696.0,Migración - Migrar Multas de Transito,6,2,0,1,0.33,0,0,32.0,False,True
2026-05-24,54085.0,"Migración - Palmira Predial LO 2024, 2025 y otros",16,9,3,2,0.56,3,0,71.0,False,False
2026-05-24,56755.0,Migración - Mejora continua,2,0,0,2,0.0,0,0,,False,True
2026-05-25,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-25,47109.0,Migración - Migrar Tributo Predial - Popayán,17,11,0,0,0.65,0,0,145.0,False,True
2026-05-25,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-25,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-25,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-25,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,223.0,False,False
2026-05-25,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,94.0,False,False
2026-05-25,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-25,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,6,0,0,0.75,0,0,145.0,False,True
2026-05-25,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,1,0,0.25,1,0,145.0,False,False
2026-05-25,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,145.0,False,True
2026-05-25,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-25,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-25,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-25,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-25,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-25,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-25,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-25,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-25,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-25,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-25,53695.0,Migración  - Migrar datos Circulación y Transito,10,1,2,2,0.1,2,0,33.0,False,False
2026-05-25,53696.0,Migración - Migrar Multas de Transito,6,2,0,1,0.33,0,0,33.0,False,True
2026-05-25,54085.0,"Migración - Palmira Predial LO 2024, 2025 y otros",16,9,3,2,0.56,3,0,72.0,False,False
2026-05-25,56755.0,Migración - Mejora continua,2,0,0,2,0.0,0,0,,False,True
2026-05-27,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-27,47109.0,Migración - Migrar Tributo Predial - Popayán,17,11,0,0,0.65,0,0,147.0,False,True
2026-05-27,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-27,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-27,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-27,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,225.0,False,False
2026-05-27,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,96.0,False,False
2026-05-27,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-27,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,6,0,0,0.75,0,0,147.0,False,True
2026-05-27,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,1,0,0.25,1,0,147.0,False,False
2026-05-27,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,147.0,False,True
2026-05-27,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-27,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-27,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-27,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-27,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-27,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-27,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-27,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-27,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-27,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-27,53695.0,Migración  - Migrar datos Circulación y Transito,10,1,2,2,0.1,2,0,35.0,False,False
2026-05-27,53696.0,Migración - Migrar Multas de Transito,7,2,0,2,0.29,0,0,35.0,False,True
2026-05-27,54085.0,"Migración - Palmira Predial LO 2024, 2025 y otros",23,12,4,5,0.52,4,0,74.0,False,False
2026-05-27,56755.0,Migración - Mejora continua,2,2,0,0,1.0,0,0,,False,False
2026-05-28,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-28,47109.0,Migración - Migrar Tributo Predial - Popayán,17,11,0,0,0.65,0,0,148.0,False,True
2026-05-28,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-28,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-28,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-28,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,226.0,False,False
2026-05-28,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,97.0,False,False
2026-05-28,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-28,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,6,0,0,0.75,0,0,148.0,False,True
2026-05-28,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,1,0,0.25,1,0,148.0,False,False
2026-05-28,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,148.0,False,True
2026-05-28,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-28,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-28,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-28,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-28,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-28,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-28,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-28,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-28,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-28,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-28,53695.0,Migración  - Migrar datos Circulación y Transito,10,1,2,2,0.1,2,0,36.0,False,False
2026-05-28,53696.0,Migración - Migrar Multas de Transito,7,2,0,2,0.29,0,0,36.0,False,True
2026-05-28,54085.0,"Migración - Palmira Predial LO 2024, 2025 y otros",23,12,3,4,0.52,3,0,75.0,False,False
2026-05-28,56755.0,Migración - Mejora continua,2,2,0,0,1.0,0,0,,False,False
2026-05-29,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-29,47109.0,Migración - Migrar Tributo Predial - Popayán,17,11,0,0,0.65,0,0,149.0,False,True
2026-05-29,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-29,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-29,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-29,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,227.0,False,False
2026-05-29,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,98.0,False,False
2026-05-29,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-29,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,6,0,0,0.75,0,0,149.0,False,True
2026-05-29,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,1,0,0.25,1,0,149.0,False,False
2026-05-29,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,149.0,False,True
2026-05-29,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-29,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-29,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-29,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-29,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-29,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-29,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-29,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-29,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-29,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-29,53695.0,Migración  - Migrar datos Circulación y Transito,9,4,2,1,0.44,2,0,37.0,False,False
2026-05-29,53696.0,Migración - Migrar Multas de Transito,7,6,1,0,0.86,1,0,37.0,False,False
2026-05-29,54085.0,"Migración - Palmira Predial LO 2024, 2025 y otros",23,12,2,5,0.52,2,0,76.0,False,False
2026-05-29,56755.0,Migración - Mejora continua,2,2,0,0,1.0,0,0,,False,False
2026-05-30,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-30,47109.0,Migración - Migrar Tributo Predial - Popayán,17,11,0,0,0.65,0,0,150.0,False,True
2026-05-30,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-30,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-30,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-30,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,228.0,False,False
2026-05-30,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,99.0,False,False
2026-05-30,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-30,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,6,0,0,0.75,0,0,150.0,False,True
2026-05-30,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,1,0,0.25,1,0,150.0,False,False
2026-05-30,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,150.0,False,True
2026-05-30,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-30,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-30,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-30,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-30,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-30,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-30,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-30,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-30,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-30,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-30,53695.0,Migración  - Migrar datos Circulación y Transito,9,4,2,1,0.44,2,0,38.0,False,False
2026-05-30,53696.0,Migración - Migrar Multas de Transito,7,6,1,0,0.86,1,0,38.0,False,False
2026-05-30,54085.0,"Migración - Palmira Predial LO 2024, 2025 y otros",23,12,2,5,0.52,2,0,77.0,False,False
2026-05-30,56755.0,Migración - Mejora continua,2,2,0,0,1.0,0,0,,False,False
2026-05-31,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-31,47109.0,Migración - Migrar Tributo Predial - Popayán,17,11,0,0,0.65,0,0,151.0,False,True
2026-05-31,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-31,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-31,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-31,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,229.0,False,False
2026-05-31,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,100.0,False,False
2026-05-31,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-31,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,6,0,0,0.75,0,0,151.0,False,True
2026-05-31,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,1,0,0.25,1,0,151.0,False,False
2026-05-31,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,151.0,False,True
2026-05-31,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-31,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-31,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-31,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-31,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-31,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-31,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-31,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-31,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-31,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-31,53695.0,Migración  - Migrar datos Circulación y Transito,9,4,2,1,0.44,2,0,39.0,False,False
2026-05-31,53696.0,Migración - Migrar Multas de Transito,7,6,1,0,0.86,1,0,39.0,False,False
2026-05-31,54085.0,"Migración - Palmira Predial LO 2024, 2025 y otros",23,12,2,5,0.52,2,0,78.0,False,False
2026-05-31,56755.0,Migración - Mejora continua,2,2,0,0,1.0,0,0,,False,False
2026-06-01,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-06-01,47109.0,Migración - Migrar Tributo Predial - Popayán,17,11,0,0,0.65,0,0,152.0,False,True
2026-06-01,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-06-01,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-06-01,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-06-01,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,230.0,False,False
2026-06-01,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,101.0,False,False
2026-06-01,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-06-01,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,6,0,0,0.75,0,0,152.0,False,True
2026-06-01,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,1,0,0.25,1,0,152.0,False,False
2026-06-01,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,152.0,False,True
2026-06-01,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-06-01,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-06-01,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-06-01,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-06-01,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-06-01,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-06-01,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-06-01,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-06-01,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-06-01,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-06-01,53695.0,Migración  - Migrar datos Circulación y Transito,9,4,2,1,0.44,2,0,40.0,False,False
2026-06-01,53696.0,Migración - Migrar Multas de Transito,7,6,1,0,0.86,1,0,40.0,False,False
2026-06-01,54085.0,"Migración - Palmira Predial LO 2024, 2025 y otros",23,12,2,5,0.52,2,0,79.0,False,False
2026-06-01,56755.0,Migración - Mejora continua,2,2,0,0,1.0,0,0,,False,False
